"Currency","Acct_Buy","Cash_Buy","Acct_Sell","Cash_Sell","Admin_Mid","BOC_Mid","Time","Date"
"HKD",83.77,83.1,84.09,84.09,83.79,83.79,2017-09-15 00:00:05,2017-09-15
"HKD",83.77,83.1,84.09,84.09,83.79,83.79,2017-09-15 00:00:05,2017-09-15
"HKD",83.77,83.1,84.09,84.09,83.79,83.79,2017-09-15 00:00:05,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 00:00:05,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 00:00:05,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 00:00:05,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 00:00:05,2017-09-15
"JPY",5.907,5.7231,5.9485,5.9485,5.9238,5.9238,2017-09-15 00:00:05,2017-09-15
"JPY",5.907,5.7231,5.9485,5.9485,5.9238,5.9238,2017-09-15 00:00:05,2017-09-15
"JPY",5.907,5.7231,5.9485,5.9485,5.9238,5.9238,2017-09-15 00:00:05,2017-09-15
"JPY",5.907,5.7231,5.9485,5.9485,5.9238,5.9238,2017-09-15 00:00:05,2017-09-15
"EUR",776.83,752.64,782.29,782.29,778.13,778.13,2017-09-15 00:00:05,2017-09-15
"EUR",776.83,752.64,782.29,782.29,778.13,778.13,2017-09-15 00:00:05,2017-09-15
"EUR",776.83,752.64,782.29,782.29,778.13,778.13,2017-09-15 00:00:05,2017-09-15
"EUR",776.83,752.64,782.29,782.29,778.13,778.13,2017-09-15 00:00:05,2017-09-15
"GBP",875.29,848.03,881.43,882.75,864.71,864.71,2017-09-15 05:30:00,2017-09-15
"GBP",875.29,848.03,881.43,882.75,864.71,864.71,2017-09-15 05:30:00,2017-09-15
"GBP",875.29,848.03,881.43,882.75,864.71,864.71,2017-09-15 05:30:00,2017-09-15
"HKD",83.77,83.1,84.09,84.09,83.79,83.79,2017-09-15 05:30:00,2017-09-15
"HKD",83.77,83.1,84.09,84.09,83.79,83.79,2017-09-15 05:30:00,2017-09-15
"HKD",83.77,83.1,84.09,84.09,83.79,83.79,2017-09-15 05:30:00,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 05:30:00,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 05:30:00,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 05:30:00,2017-09-15
"JPY",5.907,5.7231,5.9485,5.9485,5.9238,5.9238,2017-09-15 05:30:00,2017-09-15
"JPY",5.907,5.7231,5.9485,5.9485,5.9238,5.9238,2017-09-15 05:30:00,2017-09-15
"JPY",5.907,5.7231,5.9485,5.9485,5.9238,5.9238,2017-09-15 05:30:00,2017-09-15
"EUR",776.83,752.64,782.29,782.29,778.13,778.13,2017-09-15 05:30:00,2017-09-15
"EUR",776.83,752.64,782.29,782.29,778.13,778.13,2017-09-15 05:30:00,2017-09-15
"EUR",776.83,752.64,782.29,782.29,778.13,778.13,2017-09-15 05:30:00,2017-09-15
"GBP",875.87,848.6,882.02,883.34,864.71,864.71,2017-09-15 07:28:48,2017-09-15
"HKD",83.77,83.1,84.09,84.09,83.79,83.79,2017-09-15 07:28:48,2017-09-15
"USD",654.61,649.23,657.23,657.23,654.65,654.65,2017-09-15 07:28:48,2017-09-15
"JPY",5.9398,5.7548,5.9815,5.9815,5.9238,5.9238,2017-09-15 07:28:48,2017-09-15
"EUR",779.19,754.92,784.66,784.66,778.13,778.13,2017-09-15 07:28:48,2017-09-15
"GBP",874.88,847.63,881.02,882.34,864.71,864.71,2017-09-15 07:49:45,2017-09-15
"HKD",83.7,83.03,84.02,84.02,83.79,83.79,2017-09-15 07:49:45,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.65,654.65,2017-09-15 07:49:45,2017-09-15
"JPY",5.9385,5.7536,5.9802,5.9802,5.9238,5.9238,2017-09-15 07:49:45,2017-09-15
"EUR",778.46,754.21,783.92,783.92,778.13,778.13,2017-09-15 07:49:45,2017-09-15
"GBP",875.08,847.82,881.22,882.54,864.71,864.71,2017-09-15 08:00:55,2017-09-15
"HKD",83.7,83.03,84.02,84.02,83.79,83.79,2017-09-15 08:00:55,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.65,654.65,2017-09-15 08:00:55,2017-09-15
"JPY",5.9423,5.7573,5.984,5.984,5.9238,5.9238,2017-09-15 08:00:55,2017-09-15
"EUR",778.85,754.59,784.31,784.31,778.13,778.13,2017-09-15 08:00:55,2017-09-15
"GBP",874.75,847.51,880.89,882.21,864.71,864.71,2017-09-15 08:30:58,2017-09-15
"HKD",83.7,83.03,84.02,84.02,83.79,83.79,2017-09-15 08:30:58,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.65,654.65,2017-09-15 08:30:58,2017-09-15
"JPY",5.9341,5.7493,5.9758,5.9758,5.9238,5.9238,2017-09-15 08:30:58,2017-09-15
"EUR",778.27,754.03,783.73,783.73,778.13,778.13,2017-09-15 08:30:58,2017-09-15
"GBP",874.75,847.51,880.89,882.21,864.71,864.71,2017-09-15 08:31:00,2017-09-15
"GBP",874.75,847.51,880.89,882.21,864.71,864.71,2017-09-15 08:31:00,2017-09-15
"HKD",83.7,83.03,84.02,84.02,83.79,83.79,2017-09-15 08:31:00,2017-09-15
"HKD",83.7,83.03,84.02,84.02,83.79,83.79,2017-09-15 08:31:00,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.65,654.65,2017-09-15 08:31:00,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.65,654.65,2017-09-15 08:31:00,2017-09-15
"JPY",5.9341,5.7493,5.9758,5.9758,5.9238,5.9238,2017-09-15 08:31:00,2017-09-15
"JPY",5.9341,5.7493,5.9758,5.9758,5.9238,5.9238,2017-09-15 08:31:00,2017-09-15
"EUR",778.27,754.03,783.73,783.73,778.13,778.13,2017-09-15 08:31:00,2017-09-15
"EUR",778.27,754.03,783.73,783.73,778.13,778.13,2017-09-15 08:31:00,2017-09-15
"GBP",875.15,847.89,881.29,882.61,864.71,864.71,2017-09-15 09:17:56,2017-09-15
"HKD",83.76,83.09,84.08,84.08,83.79,83.79,2017-09-15 09:17:56,2017-09-15
"USD",654.51,649.13,657.13,657.13,654.65,654.65,2017-09-15 09:17:56,2017-09-15
"JPY",5.9303,5.7456,5.9719,5.9719,5.9238,5.9238,2017-09-15 09:17:56,2017-09-15
"EUR",778.15,753.91,783.61,783.61,778.13,778.13,2017-09-15 09:17:56,2017-09-15
"GBP",875.74,848.47,881.89,883.21,864.71,864.71,2017-09-15 09:18:01,2017-09-15
"HKD",83.81,83.14,84.13,84.13,83.79,83.79,2017-09-15 09:18:01,2017-09-15
"USD",654.91,649.53,657.53,657.53,654.65,654.65,2017-09-15 09:18:01,2017-09-15
"JPY",5.9333,5.7486,5.975,5.975,5.9238,5.9238,2017-09-15 09:18:01,2017-09-15
"EUR",778.63,754.38,784.09,784.09,778.13,778.13,2017-09-15 09:18:01,2017-09-15
"GBP",875.42,848.15,881.56,882.88,864.71,864.71,2017-09-15 09:18:09,2017-09-15
"HKD",83.78,83.11,84.1,84.1,83.79,83.79,2017-09-15 09:18:09,2017-09-15
"USD",654.71,649.33,657.33,657.33,654.65,654.65,2017-09-15 09:18:09,2017-09-15
"JPY",5.9316,5.7468,5.9732,5.9732,5.9238,5.9238,2017-09-15 09:18:09,2017-09-15
"EUR",778.39,754.15,783.85,783.85,778.13,778.13,2017-09-15 09:18:09,2017-09-15
"GBP",875.02,847.77,881.16,882.48,864.71,864.71,2017-09-15 09:18:20,2017-09-15
"HKD",83.74,83.07,84.06,84.06,83.79,83.79,2017-09-15 09:18:20,2017-09-15
"USD",654.41,649.03,657.03,657.03,654.65,654.65,2017-09-15 09:18:20,2017-09-15
"JPY",5.9289,5.7442,5.9705,5.9705,5.9238,5.9238,2017-09-15 09:18:20,2017-09-15
"EUR",778.1,753.87,783.56,783.56,778.13,778.13,2017-09-15 09:18:20,2017-09-15
"GBP",874.68,847.44,880.82,882.14,864.71,864.71,2017-09-15 09:18:25,2017-09-15
"HKD",83.71,83.04,84.03,84.03,83.79,83.79,2017-09-15 09:18:25,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.65,654.65,2017-09-15 09:18:25,2017-09-15
"JPY",5.9261,5.7415,5.9677,5.9677,5.9238,5.9238,2017-09-15 09:18:25,2017-09-15
"EUR",777.68,753.46,783.14,783.14,778.13,778.13,2017-09-15 09:18:25,2017-09-15
"GBP",874.36,847.13,880.5,881.81,876.46,876.46,2017-09-15 09:24:16,2017-09-15
"HKD",83.71,83.04,84.03,84.03,83.74,83.74,2017-09-15 09:24:16,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.23,654.23,2017-09-15 09:24:16,2017-09-15
"JPY",5.9261,5.7415,5.9677,5.9677,5.9474,5.9474,2017-09-15 09:24:16,2017-09-15
"EUR",777.48,753.27,782.94,782.94,779.73,779.73,2017-09-15 09:24:16,2017-09-15
"GBP",874.49,847.25,880.63,881.94,876.46,876.46,2017-09-15 09:24:21,2017-09-15
"HKD",83.71,83.04,84.03,84.03,83.74,83.74,2017-09-15 09:24:21,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.23,654.23,2017-09-15 09:24:21,2017-09-15
"JPY",5.9272,5.7426,5.9688,5.9688,5.9474,5.9474,2017-09-15 09:24:21,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 09:24:21,2017-09-15
"GBP",874.49,847.25,880.63,881.94,876.46,876.46,2017-09-15 09:24:24,2017-09-15
"HKD",83.71,83.04,84.03,84.03,83.74,83.74,2017-09-15 09:24:24,2017-09-15
"USD",654.11,648.74,656.73,656.73,654.23,654.23,2017-09-15 09:24:24,2017-09-15
"JPY",5.9272,5.7426,5.9688,5.9688,5.9474,5.9474,2017-09-15 09:24:24,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 09:24:24,2017-09-15
"GBP",873.94,846.72,880.08,881.39,876.46,876.46,2017-09-15 09:30:31,2017-09-15
"HKD",83.62,82.95,83.94,83.94,83.74,83.74,2017-09-15 09:30:31,2017-09-15
"USD",653.41,648.04,656.03,656.03,654.23,654.23,2017-09-15 09:30:31,2017-09-15
"JPY",5.9241,5.7396,5.9657,5.9657,5.9474,5.9474,2017-09-15 09:30:31,2017-09-15
"EUR",777.17,752.97,782.63,782.63,779.73,779.73,2017-09-15 09:30:31,2017-09-15
"GBP",873.81,846.6,879.95,881.26,876.46,876.46,2017-09-15 09:35:28,2017-09-15
"HKD",83.61,82.94,83.93,83.93,83.74,83.74,2017-09-15 09:35:28,2017-09-15
"USD",653.36,647.99,655.98,655.98,654.23,654.23,2017-09-15 09:35:28,2017-09-15
"JPY",5.9242,5.7397,5.9658,5.9658,5.9474,5.9474,2017-09-15 09:35:28,2017-09-15
"EUR",777.24,753.04,782.7,782.7,779.73,779.73,2017-09-15 09:35:28,2017-09-15
"GBP",873.81,846.6,879.95,881.26,876.46,876.46,2017-09-15 09:35:29,2017-09-15
"HKD",83.61,82.94,83.93,83.93,83.74,83.74,2017-09-15 09:35:29,2017-09-15
"USD",653.36,647.99,655.98,655.98,654.23,654.23,2017-09-15 09:35:29,2017-09-15
"JPY",5.9242,5.7397,5.9658,5.9658,5.9474,5.9474,2017-09-15 09:35:29,2017-09-15
"EUR",777.24,753.04,782.7,782.7,779.73,779.73,2017-09-15 09:35:29,2017-09-15
"GBP",874.14,846.92,880.28,881.59,876.46,876.46,2017-09-15 09:41:52,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 09:41:52,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 09:41:52,2017-09-15
"JPY",5.9244,5.7399,5.966,5.966,5.9474,5.9474,2017-09-15 09:41:52,2017-09-15
"EUR",777.35,753.14,782.81,782.81,779.73,779.73,2017-09-15 09:41:52,2017-09-15
"GBP",874.14,846.92,880.28,881.59,876.46,876.46,2017-09-15 09:41:53,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 09:41:53,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 09:41:53,2017-09-15
"JPY",5.9244,5.7399,5.966,5.966,5.9474,5.9474,2017-09-15 09:41:53,2017-09-15
"EUR",777.35,753.14,782.81,782.81,779.73,779.73,2017-09-15 09:41:53,2017-09-15
"GBP",874.14,846.92,880.28,881.59,876.46,876.46,2017-09-15 09:41:57,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 09:41:57,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 09:41:57,2017-09-15
"JPY",5.9244,5.7399,5.966,5.966,5.9474,5.9474,2017-09-15 09:41:57,2017-09-15
"EUR",777.35,753.14,782.81,782.81,779.73,779.73,2017-09-15 09:41:57,2017-09-15
"GBP",874.21,846.98,880.35,881.66,876.46,876.46,2017-09-15 09:46:33,2017-09-15
"HKD",83.66,82.99,83.98,83.98,83.74,83.74,2017-09-15 09:46:33,2017-09-15
"USD",653.71,648.34,656.33,656.33,654.23,654.23,2017-09-15 09:46:33,2017-09-15
"JPY",5.9241,5.7396,5.9657,5.9657,5.9474,5.9474,2017-09-15 09:46:33,2017-09-15
"EUR",777.53,753.32,782.99,782.99,779.73,779.73,2017-09-15 09:46:33,2017-09-15
"GBP",874.21,846.98,880.35,881.66,876.46,876.46,2017-09-15 09:46:34,2017-09-15
"HKD",83.66,82.99,83.98,83.98,83.74,83.74,2017-09-15 09:46:34,2017-09-15
"USD",653.71,648.34,656.33,656.33,654.23,654.23,2017-09-15 09:46:34,2017-09-15
"JPY",5.9241,5.7396,5.9657,5.9657,5.9474,5.9474,2017-09-15 09:46:34,2017-09-15
"EUR",777.53,753.32,782.99,782.99,779.73,779.73,2017-09-15 09:46:34,2017-09-15
"GBP",874.28,847.05,880.42,881.73,876.46,876.46,2017-09-15 09:52:51,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 09:52:51,2017-09-15
"USD",653.81,648.44,656.43,656.43,654.23,654.23,2017-09-15 09:52:51,2017-09-15
"JPY",5.9261,5.7415,5.9677,5.9677,5.9474,5.9474,2017-09-15 09:52:51,2017-09-15
"EUR",777.51,753.3,782.97,782.97,779.73,779.73,2017-09-15 09:52:51,2017-09-15
"GBP",874.28,847.05,880.42,881.73,876.46,876.46,2017-09-15 09:52:52,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 09:52:52,2017-09-15
"USD",653.81,648.44,656.43,656.43,654.23,654.23,2017-09-15 09:52:52,2017-09-15
"JPY",5.9261,5.7415,5.9677,5.9677,5.9474,5.9474,2017-09-15 09:52:52,2017-09-15
"EUR",777.51,753.3,782.97,782.97,779.73,779.73,2017-09-15 09:52:52,2017-09-15
"GBP",874.21,846.98,880.35,881.66,876.46,876.46,2017-09-15 09:57:19,2017-09-15
"GBP",874.21,846.98,880.35,881.66,876.46,876.46,2017-09-15 09:57:19,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 09:57:19,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 09:57:19,2017-09-15
"USD",653.76,648.39,656.38,656.38,654.23,654.23,2017-09-15 09:57:19,2017-09-15
"USD",653.76,648.39,656.38,656.38,654.23,654.23,2017-09-15 09:57:19,2017-09-15
"JPY",5.9267,5.7421,5.9683,5.9683,5.9474,5.9474,2017-09-15 09:57:19,2017-09-15
"JPY",5.9267,5.7421,5.9683,5.9683,5.9474,5.9474,2017-09-15 09:57:19,2017-09-15
"EUR",777.39,753.18,782.85,782.85,779.73,779.73,2017-09-15 09:57:19,2017-09-15
"EUR",777.39,753.18,782.85,782.85,779.73,779.73,2017-09-15 09:57:19,2017-09-15
"GBP",874.21,846.98,880.35,881.66,876.46,876.46,2017-09-15 10:06:30,2017-09-15
"GBP",874.21,846.98,880.35,881.66,876.46,876.46,2017-09-15 10:06:30,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 10:06:30,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 10:06:30,2017-09-15
"USD",653.76,648.39,656.38,656.38,654.23,654.23,2017-09-15 10:06:30,2017-09-15
"USD",653.76,648.39,656.38,656.38,654.23,654.23,2017-09-15 10:06:30,2017-09-15
"JPY",5.9267,5.7421,5.9683,5.9683,5.9474,5.9474,2017-09-15 10:06:30,2017-09-15
"JPY",5.9267,5.7421,5.9683,5.9683,5.9474,5.9474,2017-09-15 10:06:30,2017-09-15
"EUR",777.39,753.18,782.85,782.85,779.73,779.73,2017-09-15 10:06:30,2017-09-15
"EUR",777.39,753.18,782.85,782.85,779.73,779.73,2017-09-15 10:06:30,2017-09-15
"GBP",874.15,846.93,880.29,881.6,876.46,876.46,2017-09-15 10:18:53,2017-09-15
"GBP",874.15,846.93,880.29,881.6,876.46,876.46,2017-09-15 10:18:53,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 10:18:53,2017-09-15
"HKD",83.67,83,83.99,83.99,83.74,83.74,2017-09-15 10:18:53,2017-09-15
"USD",653.76,648.39,656.38,656.38,654.23,654.23,2017-09-15 10:18:53,2017-09-15
"USD",653.76,648.39,656.38,656.38,654.23,654.23,2017-09-15 10:18:53,2017-09-15
"JPY",5.9251,5.7405,5.9667,5.9667,5.9474,5.9474,2017-09-15 10:18:53,2017-09-15
"JPY",5.9251,5.7405,5.9667,5.9667,5.9474,5.9474,2017-09-15 10:18:53,2017-09-15
"EUR",777.59,753.37,783.05,783.05,779.73,779.73,2017-09-15 10:18:53,2017-09-15
"EUR",777.59,753.37,783.05,783.05,779.73,779.73,2017-09-15 10:18:53,2017-09-15
"GBP",874.15,846.93,880.29,881.6,876.46,876.46,2017-09-15 10:19:44,2017-09-15
"HKD",83.66,82.99,83.98,83.98,83.74,83.74,2017-09-15 10:19:44,2017-09-15
"USD",653.71,648.34,656.33,656.33,654.23,654.23,2017-09-15 10:19:44,2017-09-15
"JPY",5.9247,5.7402,5.9663,5.9663,5.9474,5.9474,2017-09-15 10:19:44,2017-09-15
"EUR",777.66,753.44,783.12,783.12,779.73,779.73,2017-09-15 10:19:44,2017-09-15
"GBP",874.15,846.93,880.29,881.6,876.46,876.46,2017-09-15 10:19:45,2017-09-15
"HKD",83.66,82.99,83.98,83.98,83.74,83.74,2017-09-15 10:19:45,2017-09-15
"USD",653.71,648.34,656.33,656.33,654.23,654.23,2017-09-15 10:19:45,2017-09-15
"JPY",5.9247,5.7402,5.9663,5.9663,5.9474,5.9474,2017-09-15 10:19:45,2017-09-15
"EUR",777.66,753.44,783.12,783.12,779.73,779.73,2017-09-15 10:19:45,2017-09-15
"GBP",874.15,846.93,880.29,881.6,876.46,876.46,2017-09-15 10:19:46,2017-09-15
"HKD",83.66,82.99,83.98,83.98,83.74,83.74,2017-09-15 10:19:46,2017-09-15
"USD",653.71,648.34,656.33,656.33,654.23,654.23,2017-09-15 10:19:46,2017-09-15
"JPY",5.9247,5.7402,5.9663,5.9663,5.9474,5.9474,2017-09-15 10:19:46,2017-09-15
"EUR",777.66,753.44,783.12,783.12,779.73,779.73,2017-09-15 10:19:46,2017-09-15
"GBP",874.14,846.92,880.28,881.59,876.46,876.46,2017-09-15 10:29:23,2017-09-15
"GBP",874.14,846.92,880.28,881.59,876.46,876.46,2017-09-15 10:29:23,2017-09-15
"HKD",83.65,82.98,83.97,83.97,83.74,83.74,2017-09-15 10:29:23,2017-09-15
"HKD",83.65,82.98,83.97,83.97,83.74,83.74,2017-09-15 10:29:23,2017-09-15
"USD",653.61,648.24,656.23,656.23,654.23,654.23,2017-09-15 10:29:23,2017-09-15
"USD",653.61,648.24,656.23,656.23,654.23,654.23,2017-09-15 10:29:23,2017-09-15
"JPY",5.9281,5.7434,5.9697,5.9697,5.9474,5.9474,2017-09-15 10:29:23,2017-09-15
"JPY",5.9281,5.7434,5.9697,5.9697,5.9474,5.9474,2017-09-15 10:29:23,2017-09-15
"EUR",777.74,753.52,783.2,783.2,779.73,779.73,2017-09-15 10:29:23,2017-09-15
"EUR",777.74,753.52,783.2,783.2,779.73,779.73,2017-09-15 10:29:23,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:29:30,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:29:30,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:29:30,2017-09-15
"JPY",5.9276,5.743,5.9692,5.9692,5.9474,5.9474,2017-09-15 10:29:30,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 10:29:30,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:29:31,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:29:31,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:29:31,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:29:31,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:29:31,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:29:31,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:29:31,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:29:31,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:29:31,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:29:31,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:29:31,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:29:31,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:29:31,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:29:31,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:29:31,2017-09-15
"JPY",5.9276,5.743,5.9692,5.9692,5.9474,5.9474,2017-09-15 10:29:31,2017-09-15
"JPY",5.9276,5.743,5.9692,5.9692,5.9474,5.9474,2017-09-15 10:29:31,2017-09-15
"JPY",5.9276,5.743,5.9692,5.9692,5.9474,5.9474,2017-09-15 10:29:31,2017-09-15
"JPY",5.9276,5.743,5.9692,5.9692,5.9474,5.9474,2017-09-15 10:29:31,2017-09-15
"JPY",5.9276,5.743,5.9692,5.9692,5.9474,5.9474,2017-09-15 10:29:31,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 10:29:31,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 10:29:31,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 10:29:31,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 10:29:31,2017-09-15
"EUR",777.68,753.46,783.14,783.14,779.73,779.73,2017-09-15 10:29:31,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:29:53,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:29:53,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:29:53,2017-09-15
"JPY",5.9287,5.744,5.9703,5.9703,5.9474,5.9474,2017-09-15 10:29:53,2017-09-15
"EUR",777.87,753.64,783.33,783.33,779.73,779.73,2017-09-15 10:29:53,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:30:00,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:30:00,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:30:00,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:30:00,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:30:00,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:30:00,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:30:00,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:30:00,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:30:00,2017-09-15
"JPY",5.9287,5.744,5.9703,5.9703,5.9474,5.9474,2017-09-15 10:30:00,2017-09-15
"JPY",5.9287,5.744,5.9703,5.9703,5.9474,5.9474,2017-09-15 10:30:00,2017-09-15
"JPY",5.9287,5.744,5.9703,5.9703,5.9474,5.9474,2017-09-15 10:30:00,2017-09-15
"EUR",777.87,753.64,783.33,783.33,779.73,779.73,2017-09-15 10:30:00,2017-09-15
"EUR",777.87,753.64,783.33,783.33,779.73,779.73,2017-09-15 10:30:00,2017-09-15
"EUR",777.87,753.64,783.33,783.33,779.73,779.73,2017-09-15 10:30:00,2017-09-15
"GBP",874.01,846.79,880.15,881.46,876.46,876.46,2017-09-15 10:30:06,2017-09-15
"GBP",874.01,846.79,880.15,881.46,876.46,876.46,2017-09-15 10:30:06,2017-09-15
"HKD",83.63,82.96,83.95,83.95,83.74,83.74,2017-09-15 10:30:06,2017-09-15
"HKD",83.63,82.96,83.95,83.95,83.74,83.74,2017-09-15 10:30:06,2017-09-15
"USD",653.51,648.14,656.13,656.13,654.23,654.23,2017-09-15 10:30:06,2017-09-15
"USD",653.51,648.14,656.13,656.13,654.23,654.23,2017-09-15 10:30:06,2017-09-15
"JPY",5.9277,5.7431,5.9693,5.9693,5.9474,5.9474,2017-09-15 10:30:06,2017-09-15
"JPY",5.9277,5.7431,5.9693,5.9693,5.9474,5.9474,2017-09-15 10:30:06,2017-09-15
"EUR",777.81,753.59,783.27,783.27,779.73,779.73,2017-09-15 10:30:06,2017-09-15
"EUR",777.81,753.59,783.27,783.27,779.73,779.73,2017-09-15 10:30:06,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:33:12,2017-09-15
"HKD",83.65,82.98,83.97,83.97,83.74,83.74,2017-09-15 10:33:12,2017-09-15
"USD",653.61,648.24,656.23,656.23,654.23,654.23,2017-09-15 10:33:12,2017-09-15
"JPY",5.927,5.7424,5.9686,5.9686,5.9474,5.9474,2017-09-15 10:33:12,2017-09-15
"EUR",777.67,753.45,783.13,783.13,779.73,779.73,2017-09-15 10:33:12,2017-09-15
"GBP",874.08,846.86,880.22,881.53,876.46,876.46,2017-09-15 10:33:13,2017-09-15
"HKD",83.65,82.98,83.97,83.97,83.74,83.74,2017-09-15 10:33:13,2017-09-15
"USD",653.61,648.24,656.23,656.23,654.23,654.23,2017-09-15 10:33:13,2017-09-15
"JPY",5.927,5.7424,5.9686,5.9686,5.9474,5.9474,2017-09-15 10:33:13,2017-09-15
"EUR",777.67,753.45,783.13,783.13,779.73,779.73,2017-09-15 10:33:13,2017-09-15
"GBP",874.01,846.79,880.15,881.46,876.46,876.46,2017-09-15 10:41:38,2017-09-15
"HKD",83.64,82.97,83.96,83.96,83.74,83.74,2017-09-15 10:41:38,2017-09-15
"USD",653.56,648.19,656.18,656.18,654.23,654.23,2017-09-15 10:41:38,2017-09-15
"JPY",5.9271,5.7425,5.9687,5.9687,5.9474,5.9474,2017-09-15 10:41:38,2017-09-15
